fid,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,elevation,X,Y
"653",22.16463,11.78983,56.99944,328.61206,32.15839,11.47428,20.68411,25.45847,18.31347,1356.6864,295.44901,26.96053,81.43818,708.84888,86.40279,621,-98.990278,21.386111
"654",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"655",17.25291,16.33764,62.01178,291.52374,30.3254,3.97938,26.34602,20.4871,13.95097,607.40381,156.15379,3.96534,107.23997,390.19928,18.52288,1996,-102.716111,22.016389
"656",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"657",16.04812,16.8323,63.48405,303.72092,29.03995,2.52572,26.51423,19.4505,12.71264,452.66299,106.9008,2.3397,95.43526,270.59549,16.17019,2122,-102.765833,22.616389
"658",25.29682,13.93498,71.77496,128.42586,34.19966,14.78484,19.41482,26.47084,23.89,993.53461,244.1414,2.58483,110.88007,600.31659,12.02905,175,-96.708055,15.841389
"659",23.12338,15.48293,56.39824,456.61624,36.23318,8.78032,27.45286,28.6677,18.25783,367.1803,150.2027,0.33924,141.5007,270.12213,2.11247,114,-109.715555,23.480833
"660",17.81137,14.90997,63.51987,250.19078,29.72173,6.2488,23.47293,20.45609,14.89235,420.57748,77.53347,6.31285,79.88753,219.56865,19.61459,1834,-100.093889,21.2975
"661",23.91392,11.53704,52.63349,384.94742,34.5129,12.59332,21.91958,27.88761,19.44564,1716.3761,356.96191,39.88345,72.11987,823.21222,134.99948,170,-98.791667,21.261111
"662",16.56026,9.39304,60.53767,200.66931,24.26325,8.74723,15.51602,18.5775,14.23905,1499.8114,268.3772,43.83266,67.60958,702.02161,135.72639,1551,-96.873611,19.653333
"663",26.60357,11.67451,65.47732,134.14639,34.64201,16.81216,17.82985,27.69825,25.14678,1162.23291,296.5885,1.05878,112.33147,719.29272,19.96151,38,-97.559722,16.077778
"664",19.22557,12.77122,75.22523,109.3698,27.37666,10.39935,16.97731,20.21048,17.89232,1217.53137,249.4238,4.6014,102.59493,715.69269,30.894,1723.5,-97.584167,16.782778
"665",20.9007,17.5656,63.11426,275.6413,34.68214,6.85072,27.83142,23.88785,17.69527,849.50531,232.1219,1.9964,118.14095,588.34943,13.05077,1253.5,-103.856389,20.583333
"666",13.08612,18.59698,56.04287,540.82983,29.46588,-3.71762,33.1835,19.79885,7.54574,489.50833,127.0582,7.19407,104.24958,331.46292,28.88847,2002,-107.485555,28.547778
"667",21.71358,14.63874,67.70103,161.93808,33.18826,11.56564,21.62262,23.76983,19.99195,896.32465,204.4536,4.16549,104.63638,541.69727,13.84754,1350,-100.258889,19.181667
"668",24.81653,13.91437,72.22798,118.86773,33.71547,14.45096,19.26451,25.8714,23.52474,1031.13232,247.2121,2.33153,109.40327,615.8277,14.91997,387,-96.691111,15.898611
"669",25.40351,14.35967,61.94016,283.19907,35.61832,12.43519,23.18313,28.37765,22.23188,1163.20764,317.5831,0.89689,129.6393,903.28662,6.95474,14,-105.419444,22.448611
"670",19.6759,14.13606,66.08095,156.55351,30.8885,9.49647,21.39203,21.65017,18.04778,833.08813,178.16071,4.55616,101.63361,491.2988,14.34273,1556,-100.321389,19.224167
"671",28.09557,11.31153,72.1722,107.62321,35.51994,19.84696,15.67298,29.23848,26.98132,1568.4823,315.34219,2.10666,101.80456,885.89404,21.79712,51.5,-93.755,16.086389
"672",21.93715,15.27912,67.57512,194.30843,33.29981,10.68924,22.61057,24.17038,19.66937,803.3335,172.58009,3.88952,107.50797,485.95651,12.3198,1249,-98.901111,18.718889
"673",20.02791,16.23841,67.95385,199.9632,31.83093,7.9347,23.89623,22.09716,17.55608,674.9964,141.054,2.17156,91.27792,360.03131,19.51244,1571,-96.72,17.067778
"674",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"675",17.46087,10.20844,61.58448,208.39217,25.71998,9.14367,16.57631,19.55102,15.03537,1607.27344,278.4519,49.27473,66.50056,724.10577,148.1497,1443.5,-96.9275,19.54
"676",27.44125,13.0713,72.3909,103.10439,36.04391,17.98736,18.05655,28.54293,26.27372,3015.771,595.80988,7.98583,91.09536,1552.51575,55.24071,46,-92.465833,15.138889
"677",21.1044,15.51392,47.69392,635.25293,36.73957,4.21148,32.52809,28.60982,14.48731,455.54922,74.39275,15.65731,57.94019,181.57442,47.75478,445.5,-101.446944,27.878611
"678",22.14504,15.40296,69.09384,194.09378,33.3281,11.03529,22.29281,24.33253,19.88518,562.55548,130.4245,2.26027,98.77658,314.21579,15.20533,1356.5,-97.918611,18.081111
"679",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"680",25.29157,15.33057,65.65123,208.85112,37.28742,13.93588,23.35154,27.81353,22.88531,923.73828,200.46069,2.39603,112.23096,584.82361,8.65833,743.5,-99.539167,18.343611
"681",21.16306,14.58092,66.993,188.28709,32.28416,10.51931,21.76485,23.38165,18.99293,916.2254,195.99451,3.8247,107.89116,560.48602,14.0223,1367.5,-98.970278,18.906389
"682",22.93707,13.8136,74.93114,100.54826,31.65436,13.2193,18.43506,23.79871,21.84483,991.18878,211.7776,1.41104,101.66113,557.29224,22.26763,892.5,-96.660833,15.958611
"683",20.82526,18.28493,60.01744,399.56689,35.87563,5.4096,30.46603,25.17305,16.27564,513.1972,121.316,3.42323,99.60875,326.14108,15.31028,1415,-104.395555,23.473056
"684",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"685",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"686",21.31078,12.70876,74.54763,99.25699,29.63535,12.58751,17.04784,22.32416,20.06477,3087.80688,569.44592,22.39734,82.44894,1441.38989,128.33516,1311.5,-92.248055,15.364167
"687",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"688",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"689",23.52768,13.9026,74.2868,104.2467,32.31935,13.60459,18.71476,24.40891,22.39774,1005.8761,221.7287,1.60252,103.8287,573.55652,19.88126,702,-96.6625,15.947222
"690",25.61062,15.53628,62.2164,287.72745,37.02338,12.05202,24.97136,28.64459,22.41999,1174.33972,318.02802,1.03213,130.98372,920.54022,8.56838,71,-105.319444,22.636389
"691",22.97331,14.31972,65.71802,176.27794,34.5901,12.80046,21.78964,25.28307,21.16285,978.20514,221.57339,3.74062,109.04624,608.4397,12.95846,1029.5,-100.385,19.103889
"692",22.02152,18.98779,55.72874,627.24268,38.63367,4.56185,34.07182,29.62552,15.37551,456.68231,123.6275,2.60816,110.23339,312.0614,16.37333,344.5,-110.540833,29.323056
"693",20.72139,16.12854,64.9835,266.53595,33.18389,8.36445,24.81944,23.4587,17.577,453.54541,99.29104,4.81843,81.73352,231.39865,20.23197,1276,-98.986944,20.647778
"694",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"695",18.28424,18.02098,62.87113,319.8743,32.41787,3.7545,28.66337,21.85576,14.69496,527.28876,139.52361,2.63668,106.20147,337.99161,14.19852,1764,-102.843889,22.158333
"696",16.19102,14.76531,67.06551,169.83055,27.30027,5.28402,22.01625,17.98704,14.24836,1061.0249,234.9016,7.95311,101.42449,639.05713,28.30804,2068,-100.296667,19.271111
"697",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"698",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"699",16.60518,12.2001,65.8013,158.71568,26.27312,7.7323,18.54082,18.58377,14.79607,915.69202,172.2258,8.09356,87.15936,480.63672,46.07384,2001,-96.487222,17.330556
"700",,,,,,,,,,,,,,,,,-88.162778,21.58
"701",21.01579,15.59199,47.9635,633.17407,36.62774,4.11971,32.50803,28.48165,14.41952,441.49677,70.84305,14.88305,57.2796,175.77052,45.93428,487,-101.514444,27.8775
"702",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"703",18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209,-104.5725,29.156944
"704",23.62816,12.70556,56.39747,355.56723,34.62255,12.09395,22.5286,27.28488,19.47751,1488.21228,310.95029,30.25863,76.60054,748.56256,102.19523,436.5,-98.954444,21.073333
"705",16.11907,13.91858,68.60139,157.10036,26.43467,6.1456,20.28906,17.82998,14.30643,1154.12585,228.32539,8.91975,98.50439,663.03979,32.14536,2156,-99.914444,18.878611
"706",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"707",16.68881,17.24326,63.40559,313.12851,29.99868,2.8035,27.19518,20.12906,13.1471,425.64877,99.10858,3.07882,94.53961,252.01385,17.94282,2006.5,-102.02,22.192778
"708",26.43448,10.95432,69.31668,129.80244,33.26013,17.45684,15.80329,27.64585,24.8928,1038.44897,329.00259,0.21792,120.89314,682.758,6.28288,13.5,-101.593055,17.656944
"709",25.04548,15.09857,63.88065,199.33228,37.44462,13.80902,23.6356,27.63602,22.99406,1064.4198,255.1539,2.89901,115.72015,703.51837,11.82588,726.5,-100.302778,18.792222
"710",11.07637,17.86779,54.64504,561.90094,27.392,-5.30592,32.69792,18.11384,5.44471,748.93811,154.6539,13.65743,74.9161,402.01044,65.75896,2094.5,-108.141389,29.19
"711",23.72739,18.06046,56.09044,550.36938,39.33611,7.13729,32.19882,30.29346,17.85824,463.83203,134.5862,3.88512,115.39218,331.64236,13.906,115,-109.909167,28.153611
"712",17.44763,17.92725,61.5714,379.97595,31.66306,2.54686,29.1162,21.62111,13.22146,469.70035,109.3332,3.4704,102.10817,302.13589,15.38582,1747.5,-104.240833,23.843611
"713",24.60179,12.04421,52.92228,393.28162,35.31138,12.55308,22.7583,28.60874,20.01316,1209.92725,244.0361,20.32182,82.6332,622.1825,70.75883,80,-99.009722,21.981944
"714",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"715",21.52591,14.61873,67.99814,158.91553,32.98998,11.49125,21.49873,23.5507,19.84866,901.68372,213.1627,4.21794,105.72103,550.58478,13.66427,1338,-100.324444,19.191667
"716",18.45366,15.75125,66.08074,196.18974,30.69447,6.8581,23.83637,20.63253,16.20991,977.41528,236.2887,4.77524,107.56554,618.65411,20.84143,1797.5,-101.094444,19.360833
"717",17.46087,10.20844,61.58448,208.39217,25.71998,9.14367,16.57631,19.55102,15.03537,1607.27344,278.4519,49.27473,66.50056,724.10577,148.1497,1443.5,-96.9275,19.54
"718",14.26231,15.09392,69.86693,176.13217,24.59275,2.98894,21.60381,16.00178,12.2445,1206.77881,250.211,9.82583,95.25065,698.67041,36.69021,2450.5,-100.022222,19.126944
"719",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"720",26.43448,10.95432,69.31668,129.80244,33.26013,17.45684,15.80329,27.64585,24.8928,1038.44897,329.00259,0.21792,120.89314,682.758,6.28288,13.5,-101.593055,17.656944
"721",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"722",27.15802,12.97834,65.17008,152.18106,36.58594,16.67138,19.91456,28.72624,25.52238,645.3324,143.0213,0.26638,103.07186,405.1246,3.01882,277,-102.013055,18.494444
"723",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"724",25.76702,9.36134,56.99025,207.63239,33.46098,17.03477,16.42621,27.92013,23.39558,1278.01514,205.2067,40.38819,51.61898,495.70627,133.57022,7,-86.833611,21.161111
"725",22.94889,12.48827,57.76513,339.69321,33.45443,11.83539,21.61904,26.38726,18.98061,1469.599,302.27591,30.99856,74.77708,736.9613,108.13746,598,-98.744444,21.063056
"726",22.53243,10.94302,42.01387,544.33264,34.75323,8.70702,26.04621,28.64207,16.89805,594.10962,78.49073,19.55833,40.87023,200.6936,82.32584,15,-97.504167,25.879722
"727",21.89412,15.27147,67.1535,195.71741,33.43405,10.69291,22.74114,24.17133,19.62477,957.93964,206.1369,3.78585,110.04548,592.24292,11.87821,1275.5,-99.227222,18.854444
"728",18.27728,16.54966,63.62702,284.17349,31.22048,5.21005,26.01043,21.26146,15.00345,398.28622,69.9268,8.40294,71.14886,193.48618,26.67503,1729.5,-100.736111,21.7975
"729",18.28698,15.46883,64.87127,248.29489,30.24735,6.40193,23.84542,20.91833,15.36882,378.71228,72.02897,5.16144,81.29151,199.64598,16.20447,1766,-100.163333,21.073056
"730",23.19731,14.60339,68.94318,161.20224,33.52254,12.34077,21.18177,24.75288,21.21161,648.95203,137.11391,1.1083,100.80647,354.1106,14.52871,869.5,-96.106111,16.495
"731",24.69383,14.78167,64.51966,190.14368,36.79214,13.88181,22.91033,27.19958,22.7768,1130.7948,274.42209,2.6173,116.106,749.9635,10.5372,792.5,-100.2975,18.731389
"732",23.70628,14.4946,56.72594,414.41003,35.66718,10.11521,25.55197,28.793,19.31088,347.69684,147.27631,0.26207,142.4776,242.20496,2.11888,35.5,-109.708055,23.061389
"733",20.81841,12.28259,62.21451,231.96619,30.68826,10.94594,19.74232,23.10015,18.16034,1936.71216,374.10989,37.73559,89.30718,1073.37231,133.1877,927,-96.941944,18.914444
"734",20.12784,16.85157,50.98403,654.7854,37.1961,4.14345,33.05265,28.05556,13.19431,448.25415,100.6441,5.03139,79.7956,245.83316,30.04041,876,-109.378611,30.334167
"735",25.48737,13.88992,72.99417,117.99081,34.33245,15.30365,19.0288,26.52726,24.23562,1122.37439,274.22031,2.5,111.29854,672.26343,15.46894,183,-96.460278,15.787222
"736",20.2071,14.28565,66.65914,156.74483,31.47793,10.04704,21.43089,22.18738,18.56787,846.12183,184.8506,4.38653,102.22906,499.62592,13.93948,1545.5,-100.298611,19.204167
"737",18.77656,18.37321,62.84956,321.00729,33.09785,3.86422,29.23363,22.33714,15.15835,572.88348,150.72141,2.33011,110.64146,375.72009,15.04444,1629.5,-102.718333,21.846111
"738",23.30769,13.8801,74.51707,102.9599,32.07455,13.44781,18.62674,24.18067,22.18916,998.4433,217.83569,1.54121,102.99682,566.82642,20.7807,765,-96.677778,15.951111
"739",16.70515,17.29438,59.58623,388.73892,30.77853,1.7544,29.02413,21.03075,12.41946,520.58331,126.0712,3.46453,103.3433,337.40967,14.43594,1890.5,-104.669722,24.023611
"740",18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209,-104.5725,29.156944
"741",25.20889,13.77281,71.52208,128.06371,33.95401,14.69728,19.25673,26.37235,23.804,994.0993,243.8082,1.90502,111.9163,611.73639,11.99871,171,-96.793055,15.850556
"742",27.34117,13.06258,72.34106,103.67146,35.9592,17.90227,18.05693,28.4555,26.16062,2997.02612,593.20813,8.31129,90.74013,1534.75269,57.34685,82,-92.422222,15.145833
"743",26.2174,16.03703,65.80046,175.23265,38.68299,14.31078,24.37221,28.07818,24.40568,703.41541,166.117,0.83542,108.77906,450.0062,3.51899,490,-101.806111,18.9625
"744",17.50335,15.15966,42.53946,783.83038,35.59484,-0.04187,35.63671,27.23444,9.26859,259.97437,50.85533,6.95607,63.93056,131.96715,27.41108,1133,-106.486944,31.739444
"745",23.30769,13.8801,74.51707,102.9599,32.07455,13.44781,18.62674,24.18067,22.18916,998.4433,217.83569,1.54121,102.99682,566.82642,20.7807,765,-96.677778,15.951111
"746",25.53493,13.85975,72.87249,119.24246,34.3494,15.33022,19.01918,26.58741,24.26915,1104.27148,270.2598,2.60086,111.36539,662.71161,14.82842,152.5,-96.4875,15.783333
"747",18.78038,13.99425,65.21113,158.98531,29.94188,8.48197,21.45991,20.76642,17.12038,821.34833,164.246,4.72544,99.87564,478.6402,15.35014,1665,-100.270833,19.247222
"748",23.34764,14.59791,65.41789,186.0136,34.24925,11.93439,22.31486,25.20164,21.0503,648.69989,136.032,2.53672,96.99622,356.09241,18.90836,854.5,-96.126389,16.663889
"749",21.46407,13.86826,46.18714,615.9563,35.96838,5.94213,30.02625,28.54718,14.64546,456.39771,108.5887,14.88524,69.02156,214.68848,47.83887,423.5,-100.427222,26.501111
"750",26.45909,14.47836,69.05892,131.27718,36.41174,15.44651,20.96523,27.64024,24.96665,1489.4989,320.99661,6.01645,113.07356,951.98102,22.4151,348.5,-97.988889,16.761111
"751",19.40014,16.97868,64.11092,254.81354,32.54042,6.05713,26.48329,22.22776,16.4959,775.78503,193.3204,2.70448,112.06219,521.0528,12.36377,1571.5,-102.287222,20.043333
"752",18.18364,17.32465,49.42646,679.49615,35.32987,0.27849,35.05138,26.33574,10.85956,348.34149,77.4452,3.79067,76.61563,176.42998,21.86152,1209,-104.5725,29.156944
"753",23.72739,18.06046,56.09044,550.36938,39.33611,7.13729,32.19882,30.29346,17.85824,463.83203,134.5862,3.88512,115.39218,331.64236,13.906,115,-109.909167,28.153611
"754",21.47524,15.05283,58.56435,347.20667,34.15822,8.45516,25.70306,25.17082,17.42752,478.93411,90.14544,8.47817,71.7765,233.53789,28.33716,993,-99.996667,21.931944
"755",17.28797,17.51393,62.41611,327.51517,30.88347,2.82351,28.05996,20.88869,13.5699,506.7446,126.6958,2.76689,105.08558,321.63464,16.29011,1861.5,-102.3,21.878889
"756",23.18316,14.94288,62.02689,317.94601,35.14472,11.05374,24.09098,26.42632,19.42539,1079.79297,223.12711,15.99162,79.99659,556.70233,62.42791,703.5,-99.046389,20.854444
"757",16.52397,17.45494,63.38658,319.98001,29.98607,2.4488,27.53727,20.08801,12.98352,465.3472,115.582,2.63071,97.08077,281.30038,14.99711,1994.5,-102.990278,22.648611
"758",23.48779,12.52497,53.64729,381.67996,34.57558,11.2287,23.34688,27.42121,19.03315,1360.79529,281.66431,17.93525,89.78278,752.12408,64.89609,384.5,-99.391667,21.920278
"759",18.3183,13.25109,72.76955,115.02564,27.31442,9.10475,18.20967,19.4738,16.984,1159.22668,254.3042,5.23497,106.89687,711.88892,21.46125,1869.5,-99.264444,17.525556
"760",25.38912,15.01724,63.46973,202.50415,37.83184,14.17137,23.66047,28.10558,23.35874,1174.53455,290.0177,1.31391,118.76973,790.49329,9.04091,629.5,-100.311111,18.560278
"761",22.13908,14.04655,66.87479,166.81039,33.39016,12.38591,21.00425,24.3677,20.38373,929.8313,199.315,4.01271,106.81471,566.5545,12.49693,1433,-99.978611,18.679722
"762",19.78882,15.61537,61.97628,259.27869,32.68542,7.4897,25.19572,22.69096,16.77444,919.77484,243.6723,2.92924,120.28767,639.26147,11.42685,1552,-103.346111,20.676389
"763",22.52181,11.34201,42.3683,559.09839,35.10812,8.33809,26.77003,28.79137,16.71408,575.75043,83.6925,16.59146,42.42017,189.84628,81.34363,13.5,-97.692778,25.940556
"764",21.1044,15.51392,47.69392,635.25293,36.73957,4.21148,32.52809,28.60982,14.48731,455.54922,74.39275,15.65731,57.94019,181.57442,47.75478,445.5,-101.446944,27.878611
"765",18.56973,18.08073,62.75673,317.54132,32.67296,3.86213,28.81083,22.08373,14.98188,565.69843,147.3011,2.34377,110.07416,370.00162,15.04891,1700.5,-102.664444,21.859444
"766",16.51456,16.93901,63.51636,304.11453,29.63304,2.9643,26.66874,19.86229,13.07088,431.81766,101.8974,3.34937,94.95229,256.33063,18.41554,2076.5,-102.055833,22.232222
"767",22.65108,13.48214,44.71883,630.60327,37.52262,7.37393,30.14869,29.77879,15.66566,531.51746,86.84917,18.06411,47.47131,204.75136,68.05172,143,-99.522222,26.498611
"768",23.44182,14.08287,74.00735,107.92473,32.41685,13.38784,19.02901,24.37893,22.24083,966.98785,208.8344,1.57828,102.4974,545.8703,20.35672,790.5,-96.680833,16.005556
"769",23.91392,11.53704,52.63349,384.94742,34.5129,12.59332,21.91958,27.88761,19.44564,1716.3761,356.96191,39.88345,72.11987,823.21222,134.99948,170,-98.791667,21.261111
"770",21.28453,13.4672,48.73159,532.66241,34.59365,6.95818,27.63547,27.38129,15.34012,576.4248,151.4305,13.52749,80.84184,277.23291,45.80057,527,-100.308333,25.671111
"771",20.30749,16.86775,58.26756,436.88821,35.83598,6.8872,28.94878,26.25973,15.9669,110.63364,23.50411,0.29029,73.7672,48.06794,1.54844,68,-113.4175,27.617222
